timestamp,EVCS_1_occupancy,EVCS_1_volume_kwh,EVCS_1_duration_min,EVCS_1_e_price,EVCS_1_s_price,EVCS_1_renewable_kw,EVCS_1_ess_soc,EVCS_2_occupancy,EVCS_2_volume_kwh,EVCS_2_duration_min,EVCS_2_e_price,EVCS_2_s_price,EVCS_2_renewable_kw,EVCS_2_ess_soc,EVCS_3_occupancy,EVCS_3_volume_kwh,EVCS_3_duration_min,EVCS_3_e_price,EVCS_3_s_price,EVCS_3_renewable_kw,EVCS_3_ess_soc,EVCS_4_occupancy,EVCS_4_volume_kwh,EVCS_4_duration_min,EVCS_4_e_price,EVCS_4_s_price,EVCS_4_renewable_kw,EVCS_4_ess_soc,EVCS_5_occupancy,EVCS_5_volume_kwh,EVCS_5_duration_min,EVCS_5_e_price,EVCS_5_s_price,EVCS_5_renewable_kw,EVCS_5_ess_soc,EVCS_6_occupancy,EVCS_6_volume_kwh,EVCS_6_duration_min,EVCS_6_e_price,EVCS_6_s_price,EVCS_6_renewable_kw,EVCS_6_ess_soc,EVCS_7_occupancy,EVCS_7_volume_kwh,EVCS_7_duration_min,EVCS_7_e_price,EVCS_7_s_price,EVCS_7_renewable_kw,EVCS_7_ess_soc,EVCS_8_occupancy,EVCS_8_volume_kwh,EVCS_8_duration_min,EVCS_8_e_price,EVCS_8_s_price,EVCS_8_renewable_kw,EVCS_8_ess_soc,EVCS_9_occupancy,EVCS_9_volume_kwh,EVCS_9_duration_min,EVCS_9_e_price,EVCS_9_s_price,EVCS_9_renewable_kw,EVCS_9_ess_soc
2024-02-11 15:00:00,125.0,4634.3433,18.7032,0.32,0.15,648.2705,0.0,124.0,4047.902,15.539,0.32,0.2,864.3607,0.0,61.0,2482.615,25.764,0.32,0.18,864.3607,0.0,53.0,2444.938,35.7852,0.32,0.22,936.3907,0.0,67.0,2923.5435,28.4206,0.32,0.19,1008.4208,0.0,114.0,4957.47,41.0371,0.32,0.16,720.3006,0.0,66.0,2855.4087,33.2588,0.32,0.21,1080.4508,0.0,68.0,2321.4924,14.8505,0.32,0.17,576.2404,0.0,67.0,2596.0227,23.8592,0.32,0.14,648.2705,0.0
2024-02-11 16:00:00,108.0,3927.7957,19.4307,0.32,0.15,495.7362,0.0,128.0,4156.096,14.6956,0.32,0.2,660.9817,0.0,53.0,2057.482,22.8995,0.32,0.18,660.9817,0.0,58.0,2644.0408,37.1003,0.32,0.22,716.0635,0.0,76.0,3290.2039,28.6458,0.32,0.19,771.1452,0.0,91.0,3932.317,41.3689,0.32,0.16,550.818,0.0,45.0,1907.2299,31.3914,0.32,0.21,826.2271,0.0,77.0,2656.8982,14.8571,0.32,0.17,440.6544,0.0,54.0,2112.665,23.0175,0.32,0.14,495.7362,0.0
2024-02-11 17:00:00,111.0,4051.2576,17.8388,0.32,0.15,358.0318,0.0,100.0,3251.354,15.507,0.32,0.2,477.3756,0.0,44.0,1742.1472,23.2377,0.32,0.18,477.3756,0.0,57.0,2600.947,35.5877,0.32,0.22,517.157,0.0,56.0,2367.3152,27.6858,0.32,0.19,556.9383,0.0,80.0,3724.7683,39.7238,0.32,0.16,397.813,0.0,39.0,1586.4801,34.1424,0.32,0.21,596.7196,0.0,59.0,2123.7244,15.3161,0.32,0.17,318.2504,0.0,60.0,2327.5737,26.2945,0.32,0.14,358.0318,0.0
2024-02-11 18:00:00,98.0,3560.8423,18.4026,0.18,0.15,244.9691,0.0,98.0,3304.665,15.1864,0.18,0.2,326.6254,0.0,51.0,2056.5295,22.514,0.18,0.18,326.6254,0.0,52.0,2286.4854,36.6714,0.18,0.22,353.8442,0.0,47.0,2086.9817,26.8407,0.18,0.19,381.063,0.0,77.0,3520.924,39.691,0.18,0.16,272.1879,0.0,44.0,1822.7634,33.7878,0.18,0.21,408.2818,0.0,53.0,1757.7664,13.2662,0.18,0.17,217.7503,0.0,49.0,1950.9366,27.3734,0.18,0.14,244.9691,0.0
2024-02-11 19:00:00,78.0,2980.1982,20.1938,0.18,0.15,159.2299,0.0,95.0,3256.3196,15.1361,0.18,0.2,212.3066,0.0,39.0,1581.939,25.1532,0.18,0.18,212.3066,0.0,46.0,2203.5547,37.624,0.18,0.22,229.9988,0.0,42.0,1856.4216,28.7116,0.18,0.19,247.691,0.0,62.0,2726.9922,40.2045,0.18,0.16,176.9221,0.0,43.0,1837.9816,29.7533,0.18,0.21,265.3832,0.0,52.0,1788.7452,13.7596,0.18,0.17,141.5377,0.0,31.0,1220.896,23.9496,0.18,0.14,159.2299,0.0
2024-02-11 20:00:00,73.0,2598.3167,19.2363,0.18,0.15,98.5709,0.0,62.0,1996.9148,15.6078,0.18,0.2,131.4279,0.0,34.0,1401.1055,25.8542,0.18,0.18,131.4279,0.0,33.0,1550.6464,35.5727,0.18,0.22,142.3802,0.0,48.0,2102.766,28.833,0.18,0.19,153.3325,0.0,50.0,2373.4583,39.7437,0.18,0.16,109.5232,0.0,26.0,1052.4387,32.4606,0.18,0.21,164.2848,0.0,38.0,1271.8385,14.1004,0.18,0.17,87.6186,0.0,38.0,1370.8732,26.8492,0.18,0.14,98.5709,0.0
2024-02-11 21:00:00,63.0,2319.9304,18.7538,0.18,0.15,58.2464,0.0,62.0,2001.2917,14.7219,0.18,0.2,77.6619,0.0,19.0,748.2392,23.6598,0.18,0.18,77.6619,0.0,31.0,1374.8228,37.8429,0.18,0.22,84.1337,0.0,32.0,1414.8358,28.1404,0.18,0.19,90.6056,0.0,50.0,2146.3308,38.141,0.18,0.16,64.7183,0.0,31.0,1302.209,34.2943,0.18,0.21,97.0774,0.0,43.0,1423.5623,13.8722,0.18,0.17,51.7746,0.0,35.0,1259.0123,21.3304,0.18,0.14,58.2464,0.0
2024-02-11 22:00:00,46.0,1646.2401,19.6682,0.1,0.15,32.9219,0.0,63.0,2030.9482,14.2155,0.1,0.2,43.8959,0.0,23.0,919.5995,23.727,0.1,0.18,43.8959,0.0,21.0,984.4489,35.5286,0.1,0.22,47.5539,0.0,34.0,1473.0557,28.9524,0.1,0.19,51.2118,0.0,29.0,1242.3313,41.1466,0.1,0.16,36.5799,0.0,21.0,936.1593,32.563,0.1,0.21,54.8698,0.0,28.0,962.9021,13.7557,0.1,0.17,29.2639,0.0,19.0,686.195,23.5431,0.1,0.14,32.9219,0.0
2024-02-11 23:00:00,42.0,1609.2756,18.8102,0.1,0.15,17.8327,0.0,37.0,1162.939,13.3042,0.1,0.2,23.7769,0.0,29.0,1130.3613,23.6891,0.1,0.18,23.7769,0.0,20.0,992.1639,32.6453,0.1,0.22,25.7583,0.0,19.0,860.3307,27.9459,0.1,0.19,27.7397,0.0,32.0,1486.9324,39.4391,0.1,0.16,19.8141,0.0,28.0,1118.9159,30.6945,0.1,0.21,29.7212,0.0,25.0,866.8215,14.9523,0.1,0.17,15.8513,0.0,26.0,1003.2886,25.4014,0.1,0.14,17.8327,0.0
2024-02-12 00:00:00,17.0,712.2091,16.7579,0.1,0.15,0.265,4500.0,30.0,1048.0125,14.9415,0.1,0.2,0.3533,4500.0,15.0,610.4297,27.9315,0.1,0.18,0.3533,4500.0,15.0,642.2754,36.6367,0.1,0.22,0.3828,4500.0,25.0,1148.51,29.2338,0.1,0.19,0.4122,4500.0,24.0,1092.7263,40.4321,0.1,0.16,0.2944,4500.0,19.0,895.6447,32.0957,0.1,0.21,0.4416,4500.0,22.0,721.2436,14.3444,0.1,0.17,0.2355,4500.0,19.0,706.9575,22.4517,0.1,0.14,0.265,4500.0
2024-02-12 01:00:00,10.0,350.8861,14.0354,0.1,0.15,1.7224,0.0,8.0,285.5255,14.2763,0.1,0.2,2.2966,0.0,10.0,393.6628,29.8745,0.1,0.18,2.2966,0.0,11.0,535.7539,35.2456,0.1,0.22,2.4879,0.0,14.0,667.9732,29.8164,0.1,0.19,2.6793,0.0,15.0,703.6094,35.3096,0.1,0.16,1.9138,0.0,2.0,79.8,45.0,0.1,0.21,2.8707,0.0,7.0,254.234,14.5277,0.1,0.17,1.531,0.0,4.0,147.3464,21.5046,0.1,0.14,1.7224,0.0
2024-02-12 02:00:00,16.0,519.5354,14.6809,0.1,0.15,7.4638,0.0,14.0,426.3262,14.115,0.1,0.2,9.9518,0.0,3.0,113.7797,35.3706,0.1,0.18,9.9518,0.0,4.0,158.7924,37.7992,0.1,0.22,10.7811,0.0,3.0,176.443,23.5257,0.1,0.19,11.6104,0.0,7.0,335.6522,39.723,0.1,0.16,8.2931,0.0,10.0,350.8347,29.0574,0.1,0.21,12.4397,0.0,6.0,192.5728,12.8382,0.1,0.17,6.6345,0.0,6.0,218.553,29.1835,0.1,0.14,7.4638,0.0
2024-02-12 03:00:00,21.0,689.816,15.9317,0.1,0.15,24.2574,0.0,13.0,437.191,13.452,0.1,0.2,32.3432,0.0,6.0,217.075,29.4117,0.1,0.18,32.3432,0.0,5.0,253.895,31.5356,0.1,0.22,35.0385,0.0,9.0,394.248,24.2555,0.1,0.19,37.7337,0.0,5.0,207.9,45.0,0.1,0.16,26.9527,0.0,7.0,328.3982,34.8799,0.1,0.21,40.429,0.0,7.0,228.651,13.0658,0.1,0.17,21.5621,0.0,5.0,147.2664,23.5093,0.1,0.14,24.2574,0.0
2024-02-12 04:00:00,36.0,1309.7332,17.9326,0.1,0.15,63.0693,0.0,23.0,732.2904,17.4451,0.1,0.2,84.0923,0.0,7.0,267.5589,23.9462,0.1,0.18,84.0923,0.0,9.0,418.5546,41.8024,0.1,0.22,91.1,0.0,7.0,308.1059,22.1146,0.1,0.19,98.1077,0.0,9.0,390.7584,41.687,0.1,0.16,70.077,0.0,8.0,343.6067,24.5103,0.1,0.21,105.1154,0.0,9.0,300.24,13.344,0.1,0.17,56.0616,0.0,4.0,158.7108,37.3011,0.1,0.14,63.0693,0.0
2024-02-12 05:00:00,64.0,2225.653,16.3878,0.1,0.15,136.65,0.0,50.0,1432.8737,12.5854,0.1,0.2,182.2001,0.0,12.0,507.3914,24.2197,0.1,0.18,182.2001,0.0,19.0,845.4426,41.0051,0.1,0.22,197.3834,0.0,11.0,512.96,26.8022,0.1,0.19,212.5668,0.0,12.0,550.5954,39.6665,0.1,0.16,151.8334,0.0,20.0,853.8434,36.7469,0.1,0.21,227.7501,0.0,18.0,550.5292,12.234,0.1,0.17,121.4667,0.0,19.0,692.7835,29.8249,0.1,0.14,136.65,0.0
2024-02-12 06:00:00,125.0,4648.916,21.0925,0.1,0.15,253.7787,0.0,118.0,3591.9675,13.3236,0.1,0.2,338.3716,0.0,31.0,1182.5331,20.9153,0.1,0.18,338.3716,0.0,26.0,1221.3611,36.6794,0.1,0.22,366.5692,0.0,19.0,840.3524,24.0706,0.1,0.19,394.7668,0.0,19.0,865.4504,41.2158,0.1,0.16,281.9763,0.0,36.0,1525.0277,34.9381,0.1,0.21,422.9645,0.0,49.0,1611.3741,13.7067,0.1,0.17,225.581,0.0,36.0,1363.6201,25.3424,0.1,0.14,253.7787,0.0
2024-02-12 07:00:00,180.0,6311.616,17.5254,0.1,0.15,412.3904,0.0,163.0,5090.4976,13.4888,0.1,0.2,549.8538,0.0,55.0,2204.9485,25.1444,0.1,0.18,549.8538,0.0,60.0,2702.3203,36.0995,0.1,0.22,595.675,0.0,42.0,1845.2468,23.9166,0.1,0.19,641.4961,0.0,56.0,2439.8118,41.3051,0.1,0.16,458.2115,0.0,67.0,2963.9731,32.4852,0.1,0.21,687.3172,0.0,69.0,2243.7712,13.0074,0.1,0.17,366.5692,0.0,58.0,2264.5566,24.8604,0.1,0.14,412.3904,0.0
2024-02-12 08:00:00,288.0,10293.951,18.7858,0.18,0.15,595.675,0.0,274.0,8639.412,13.7209,0.18,0.2,794.2333,0.0,90.0,3529.7517,22.9887,0.18,0.18,794.2333,0.0,82.0,3719.3003,38.439,0.18,0.22,860.4194,0.0,94.0,3986.2617,23.1066,0.18,0.19,926.6055,0.0,89.0,4165.0527,40.8699,0.18,0.16,661.8611,0.0,92.0,3967.6665,32.1229,0.18,0.21,992.7916,0.0,150.0,5182.4707,14.3615,0.18,0.17,529.4888,0.0,117.0,4457.75,23.7287,0.18,0.14,595.675,0.0
2024-02-12 09:00:00,366.0,13626.785,19.8299,0.18,0.15,774.3774,0.0,319.0,10411.379,14.5166,0.18,0.2,1032.5033,0.0,115.0,4365.898,26.5986,0.18,0.18,1032.5033,0.0,144.0,6612.672,36.4066,0.18,0.22,1118.5452,0.0,155.0,6858.6206,25.2377,0.18,0.19,1204.5872,0.0,193.0,8365.149,38.7597,0.18,0.16,860.4194,0.0,162.0,7062.3223,33.0734,0.18,0.21,1290.6292,0.0,189.0,6237.243,13.4871,0.18,0.17,688.3355,0.0,167.0,6531.943,25.7072,0.18,0.14,774.3774,0.0
2024-02-12 10:00:00,300.0,10989.114,19.2535,0.18,0.15,915.1733,0.0,332.0,10837.456,15.6347,0.18,0.2,1220.2312,0.0,129.0,5068.1504,25.6361,0.18,0.18,1220.2312,0.0,141.0,6227.872,38.9333,0.18,0.22,1321.9171,0.0,173.0,7701.709,26.2759,0.18,0.19,1423.603,0.0,269.0,12002.886,39.6138,0.18,0.16,1016.8593,0.0,165.0,7010.123,33.265,0.18,0.21,1525.289,0.0,192.0,6384.352,13.8649,0.18,0.17,813.4874,0.0,152.0,5838.3174,24.5616,0.18,0.14,915.1733,0.0
2024-02-12 11:00:00,259.0,9852.14,19.091,0.18,0.15,991.4378,0.0,258.0,8807.407,15.6871,0.18,0.2,1321.9171,0.0,134.0,5440.652,24.7852,0.18,0.18,1321.9171,0.0,161.0,7126.3193,37.2256,0.18,0.22,1432.0768,0.0,169.0,7532.6606,26.2662,0.18,0.19,1542.2366,0.0,199.0,9087.592,39.7879,0.18,0.16,1101.5975,0.0,135.0,5676.322,33.8519,0.18,0.21,1652.3964,0.0,159.0,5404.0625,14.4467,0.18,0.17,881.2781,0.0,151.0,5959.0337,28.2578,0.18,0.14,991.4378,0.0
2024-02-12 12:00:00,202.0,7289.1543,17.4207,0.32,0.15,991.4378,0.0,219.0,7153.796,14.6,0.32,0.2,1321.9171,0.0,81.0,3293.0767,26.508,0.32,0.18,1321.9171,0.0,107.0,5069.0073,38.5354,0.32,0.22,1432.0768,0.0,155.0,6902.6616,27.4363,0.32,0.19,1542.2366,0.0,195.0,8846.571,39.2434,0.32,0.16,1101.5975,0.0,93.0,3993.2383,35.0655,0.32,0.21,1652.3964,0.0,130.0,4420.9556,14.2279,0.32,0.17,881.2781,0.0,112.0,4359.665,25.7667,0.32,0.14,991.4378,0.0
2024-02-12 13:00:00,163.0,6067.31,19.4886,0.32,0.15,920.6208,0.0,185.0,6125.708,15.0225,0.32,0.2,1227.4944,0.0,88.0,3479.2527,25.2457,0.32,0.18,1227.4944,0.0,91.0,3990.681,36.2386,0.32,0.22,1329.7856,0.0,110.0,4893.617,28.0033,0.32,0.19,1432.0768,0.0,151.0,7031.333,38.0827,0.32,0.16,1022.912,0.0,86.0,3643.8552,33.6658,0.32,0.21,1534.368,0.0,99.0,3354.1533,14.6463,0.32,0.17,818.3296,0.0,83.0,3164.021,24.5399,0.32,0.14,920.6208,0.0
2024-02-12 14:00:00,164.0,6164.342,19.7221,0.32,0.15,797.8714,0.0,155.0,5157.111,15.6178,0.32,0.2,1063.8285,0.0,74.0,2923.5974,26.6335,0.32,0.18,1063.8285,0.0,82.0,3804.1743,35.7691,0.32,0.22,1152.4808,0.0,97.0,4095.8909,26.4173,0.32,0.19,1241.1333,0.0,129.0,5752.159,40.5487,0.32,0.16,886.5237,0.0,68.0,2935.122,34.4137,0.32,0.21,1329.7856,0.0,99.0,3435.973,13.8827,0.32,0.17,709.219,0.0,75.0,2786.872,23.0617,0.32,0.14,797.8714,0.0
2024-02-12 15:00:00,133.0,4928.361,20.719,0.32,0.15,648.2705,0.0,127.0,4263.953,15.8216,0.32,0.2,864.3607,0.0,52.0,1968.592,24.9007,0.32,0.18,864.3607,0.0,58.0,2611.5205,35.6925,0.32,0.22,936.3907,0.0,79.0,3545.684,26.7336,0.32,0.19,1008.4208,0.0,113.0,5181.5317,37.2999,0.32,0.16,720.3006,0.0,53.0,2463.1953,33.5305,0.32,0.21,1080.4508,0.0,75.0,2611.7012,13.9291,0.32,0.17,576.2404,0.0,56.0,2207.6338,25.0231,0.32,0.14,648.2705,0.0
2024-02-12 16:00:00,98.0,3439.4312,17.7879,0.32,0.15,495.7362,0.0,117.0,3742.3196,15.412,0.32,0.2,660.9817,0.0,48.0,1994.0248,26.071,0.32,0.18,660.9817,0.0,68.0,2923.4,38.2859,0.32,0.22,716.0635,0.0,50.0,2219.5625,26.3917,0.32,0.19,771.1452,0.0,94.0,4258.3887,39.5182,0.32,0.16,550.818,0.0,53.0,2203.736,33.6969,0.32,0.21,826.2271,0.0,58.0,1955.9878,14.4234,0.32,0.17,440.6544,0.0,46.0,1805.6544,26.0196,0.32,0.14,495.7362,0.0
2024-02-12 17:00:00,94.0,3499.6443,17.8832,0.32,0.15,358.0318,0.0,101.0,3160.7773,15.1991,0.32,0.2,477.3756,0.0,42.0,1706.6012,25.2352,0.32,0.18,477.3756,0.0,49.0,2100.4622,37.1311,0.32,0.22,517.157,0.0,51.0,2185.941,26.7493,0.32,0.19,556.9383,0.0,80.0,3377.8083,40.805,0.32,0.16,397.813,0.0,50.0,2088.1484,33.5636,0.32,0.21,596.7196,0.0,60.0,1981.9562,13.6644,0.32,0.17,318.2504,0.0,51.0,1992.5104,23.9601,0.32,0.14,358.0318,0.0
2024-02-12 18:00:00,92.0,3327.655,19.4729,0.18,0.15,244.9691,0.0,82.0,2772.505,15.2542,0.18,0.2,326.6254,0.0,44.0,1627.5446,26.1813,0.18,0.18,326.6254,0.0,61.0,2734.7769,38.0215,0.18,0.22,353.8442,0.0,53.0,2353.5266,25.9089,0.18,0.19,381.063,0.0,73.0,3239.4521,40.0332,0.18,0.16,272.1879,0.0,54.0,2370.214,34.5068,0.18,0.21,408.2818,0.0,50.0,1695.5874,14.6479,0.18,0.17,217.7503,0.0,44.0,1811.7496,24.0468,0.18,0.14,244.9691,0.0
2024-02-12 19:00:00,79.0,3027.4573,20.7897,0.18,0.15,159.2299,0.0,70.0,2264.8188,15.7418,0.18,0.2,212.3066,0.0,29.0,1231.76,25.9732,0.18,0.18,212.3066,0.0,42.0,1971.8546,34.6139,0.18,0.22,229.9988,0.0,50.0,2207.0554,29.0668,0.18,0.19,247.691,0.0,71.0,3275.671,40.5666,0.18,0.16,176.9221,0.0,37.0,1648.9382,35.515,0.18,0.21,265.3832,0.0,46.0,1510.9915,13.1391,0.18,0.17,141.5377,0.0,32.0,1256.3652,21.8908,0.18,0.14,159.2299,0.0
2024-02-12 20:00:00,69.0,2614.4302,20.0442,0.18,0.15,98.5709,0.0,62.0,2001.3334,13.817,0.18,0.2,131.4279,0.0,27.0,1021.7747,27.1033,0.18,0.18,131.4279,0.0,37.0,1663.8121,40.9936,0.18,0.22,142.3802,0.0,42.0,1891.342,25.9185,0.18,0.19,153.3325,0.0,62.0,2775.1074,40.3884,0.18,0.16,109.5232,0.0,32.0,1394.9583,35.5845,0.18,0.21,164.2848,0.0,37.0,1256.0698,15.0429,0.18,0.17,87.6186,0.0,28.0,1141.1102,24.1087,0.18,0.14,98.5709,0.0
2024-02-12 21:00:00,65.0,2422.4614,17.5062,0.18,0.15,58.2464,0.0,59.0,2014.2128,16.476,0.18,0.2,77.6619,0.0,24.0,904.7621,31.6494,0.18,0.18,77.6619,0.0,29.0,1230.9037,38.767,0.18,0.22,84.1337,0.0,32.0,1398.0347,28.9167,0.18,0.19,90.6056,0.0,46.0,2145.0376,38.7003,0.18,0.16,64.7183,0.0,31.0,1307.6743,32.6358,0.18,0.21,97.0774,0.0,35.0,1226.8892,14.0216,0.18,0.17,51.7746,0.0,34.0,1367.8783,25.4633,0.18,0.14,58.2464,0.0
2024-02-12 22:00:00,46.0,1609.834,18.1742,0.1,0.15,32.9219,0.0,55.0,1894.8724,17.2274,0.1,0.2,43.8959,0.0,25.0,929.5613,27.9978,0.1,0.18,43.8959,0.0,28.0,1132.3213,35.3546,0.1,0.22,47.5539,0.0,32.0,1359.603,33.82,0.1,0.19,51.2118,0.0,32.0,1417.3197,40.0365,0.1,0.16,36.5799,0.0,22.0,884.3894,25.3962,0.1,0.21,54.8698,0.0,29.0,996.649,14.6807,0.1,0.17,29.2639,0.0,22.0,852.68,21.9505,0.1,0.14,32.9219,0.0
2024-02-12 23:00:00,36.0,1251.5203,20.3358,0.1,0.15,17.8327,0.0,41.0,1266.4736,13.0641,0.1,0.2,23.7769,0.0,15.0,630.3918,28.6318,0.1,0.18,23.7769,0.0,17.0,785.8426,35.2598,0.1,0.22,25.7583,0.0,31.0,1413.5123,25.1214,0.1,0.19,27.7397,0.0,33.0,1342.0184,40.4002,0.1,0.16,19.8141,0.0,18.0,829.7024,33.0201,0.1,0.21,29.7212,0.0,29.0,956.2665,14.1237,0.1,0.17,15.8513,0.0,26.0,896.7833,23.8382,0.1,0.14,17.8327,0.0
2024-02-13 00:00:00,20.0,724.9207,24.6204,0.1,0.15,0.265,4500.0,23.0,731.4831,13.8988,0.1,0.2,0.3533,4500.0,17.0,654.3017,20.8165,0.1,0.18,0.3533,4500.0,15.0,686.6888,37.6477,0.1,0.22,0.3828,4500.0,25.0,1119.6768,25.1868,0.1,0.19,0.4122,4500.0,34.0,1435.7333,38.4663,0.1,0.16,0.2944,4500.0,12.0,540.5815,39.1927,0.1,0.21,0.4416,4500.0,16.0,523.6006,16.475,0.1,0.17,0.2355,4500.0,11.0,444.9849,21.6904,0.1,0.14,0.265,4500.0
2024-02-13 01:00:00,13.0,501.7084,23.7695,0.1,0.15,1.7224,0.0,10.0,295.8621,17.2505,0.1,0.2,2.2966,0.0,8.0,320.6183,27.5509,0.1,0.18,2.2966,0.0,14.0,654.8754,32.9907,0.1,0.22,2.4879,0.0,9.0,359.4756,25.9367,0.1,0.19,2.6793,0.0,17.0,720.541,35.6951,0.1,0.16,1.9138,0.0,6.0,215.45,28.9767,0.1,0.21,2.8707,0.0,4.0,110.3273,11.0327,0.1,0.17,1.531,0.0,5.0,199.3138,26.7771,0.1,0.14,1.7224,0.0
2024-02-13 02:00:00,10.0,346.709,22.8884,0.1,0.15,7.4638,0.0,10.0,282.5481,14.0099,0.1,0.2,9.9518,0.0,3.0,105.9542,14.1272,0.1,0.18,9.9518,0.0,2.0,71.8297,28.8859,0.1,0.22,10.7811,0.0,6.0,258.3674,22.4845,0.1,0.19,11.6104,0.0,6.0,312.2685,39.0579,0.1,0.16,8.2931,0.0,4.0,153.3,45.0,0.1,0.21,12.4397,0.0,5.0,146.2642,11.7011,0.1,0.17,6.6345,0.0,2.0,38.5169,7.7034,0.1,0.14,7.4638,0.0
2024-02-13 03:00:00,14.0,473.8488,18.0471,0.1,0.15,24.2574,0.0,18.0,573.2946,12.7399,0.1,0.2,32.3432,0.0,5.0,204.4882,22.6711,0.1,0.18,32.3432,0.0,4.0,190.151,33.0451,0.1,0.22,35.0385,0.0,0.0,0.0,0.0,0.1,0.19,37.7337,0.0,13.0,560.5656,39.3497,0.1,0.16,26.9527,0.0,6.0,277.547,35.5765,0.1,0.21,40.429,0.0,14.0,486.6766,17.7736,0.1,0.17,21.5621,0.0,11.0,344.4137,12.5241,0.1,0.14,24.2574,0.0
2024-02-13 04:00:00,31.0,1131.2207,16.4699,0.1,0.15,63.0693,0.0,24.0,738.0664,13.5111,0.1,0.2,84.0923,0.0,7.0,274.5603,28.2149,0.1,0.18,84.0923,0.0,4.0,136.4482,29.4248,0.1,0.22,91.1,0.0,11.0,490.6846,31.9594,0.1,0.19,98.1077,0.0,9.0,400.4,45.0,0.1,0.16,70.077,0.0,13.0,545.409,38.7541,0.1,0.21,105.1154,0.0,9.0,318.2326,14.1437,0.1,0.17,56.0616,0.0,9.0,436.8926,32.1686,0.1,0.14,63.0693,0.0
2024-02-13 05:00:00,69.0,2467.2087,17.4992,0.1,0.15,136.65,0.0,45.0,1415.7721,15.5935,0.1,0.2,182.2001,0.0,9.0,335.9713,24.3943,0.1,0.18,182.2001,0.0,13.0,575.4781,35.1255,0.1,0.22,197.3834,0.0,13.0,571.4837,22.2457,0.1,0.19,212.5668,0.0,16.0,678.5322,41.7083,0.1,0.16,151.8334,0.0,13.0,533.9113,36.8127,0.1,0.21,227.7501,0.0,24.0,811.1918,13.5199,0.1,0.17,121.4667,0.0,20.0,828.779,26.4456,0.1,0.14,136.65,0.0
2024-02-13 06:00:00,101.0,3707.52,17.9838,0.1,0.15,253.7787,0.0,111.0,3467.194,14.2021,0.1,0.2,338.3716,0.0,23.0,893.849,25.6948,0.1,0.18,338.3716,0.0,23.0,1147.3917,38.4155,0.1,0.22,366.5692,0.0,22.0,953.4023,24.0491,0.1,0.19,394.7668,0.0,28.0,1278.9911,39.9484,0.1,0.16,281.9763,0.0,45.0,1947.9694,37.6735,0.1,0.21,422.9645,0.0,51.0,1765.6353,14.3791,0.1,0.17,225.581,0.0,40.0,1486.2668,24.0347,0.1,0.14,253.7787,0.0
2024-02-13 07:00:00,221.0,7553.395,17.4639,0.1,0.15,412.3904,0.0,157.0,4844.73,13.0742,0.1,0.2,549.8538,0.0,54.0,2071.2578,25.7315,0.1,0.18,549.8538,0.0,50.0,2329.92,39.569,0.1,0.22,595.675,0.0,50.0,2161.7593,27.7221,0.1,0.19,641.4961,0.0,50.0,2153.742,40.2043,0.1,0.16,458.2115,0.0,64.0,2792.8132,35.6476,0.1,0.21,687.3172,0.0,80.0,2686.2617,13.7698,0.1,0.17,366.5692,0.0,59.0,2324.4453,21.0261,0.1,0.14,412.3904,0.0
2024-02-13 08:00:00,324.0,11388.346,18.4828,0.18,0.15,595.675,0.0,301.0,9385.371,13.6548,0.18,0.2,794.2333,0.0,76.0,2918.673,24.742,0.18,0.18,794.2333,0.0,83.0,3575.0825,37.277,0.18,0.22,860.4194,0.0,85.0,3803.55,22.9489,0.18,0.19,926.6055,0.0,86.0,3746.58,40.5227,0.18,0.16,661.8611,0.0,116.0,5054.966,33.5313,0.18,0.21,992.7916,0.0,157.0,5137.429,13.6064,0.18,0.17,529.4888,0.0,109.0,4041.5488,22.6519,0.18,0.14,595.675,0.0
2024-02-13 09:00:00,348.0,12713.622,18.4652,0.18,0.15,774.3774,0.0,367.0,11883.453,14.2331,0.18,0.2,1032.5033,0.0,136.0,5296.9307,25.5133,0.18,0.18,1032.5033,0.0,148.0,6484.8164,37.5409,0.18,0.22,1118.5452,0.0,142.0,6248.9517,23.768,0.18,0.19,1204.5872,0.0,174.0,7693.444,40.2291,0.18,0.16,860.4194,0.0,169.0,7275.009,32.6123,0.18,0.21,1290.6292,0.0,217.0,7294.204,13.5703,0.18,0.17,688.3355,0.0,168.0,6835.744,24.4811,0.18,0.14,774.3774,0.0
2024-02-13 10:00:00,311.0,11403.211,19.2432,0.18,0.15,915.1733,0.0,304.0,9718.946,14.4237,0.18,0.2,1220.2312,0.0,150.0,6004.6895,24.872,0.18,0.18,1220.2312,0.0,147.0,6599.5317,36.986,0.18,0.22,1321.9171,0.0,186.0,8297.752,26.3562,0.18,0.19,1423.603,0.0,245.0,11259.887,39.0764,0.18,0.16,1016.8593,0.0,161.0,6842.6904,35.1319,0.18,0.21,1525.289,0.0,161.0,5353.315,14.4775,0.18,0.17,813.4874,0.0,122.0,4830.1016,24.0872,0.18,0.14,915.1733,0.0
